140102	72936	5281	5704	8899	191	3058	7871	5166	5435	1954	9471	5161	3455	4969	4441	4939	5868	4007	2727
140102	72937	5615	5531	1096	920	2434	4414	6380	484	2037	7190	6921	9396	7887	5633	4375	5014	2869	8801
140102	72938	3461	8934	541	5016	5694	4874	4665	3422	3354	1090	8065	5383	9198	7840	2488	5795	6275	4926
140102	72939	1817	9762	6515	7519	9836	28	3048	9298	6661	1101	9760	5647	7321	1630	1865	6458	1600	5041
140102	72940	4975	2157	4799	7406	1784	7083	7836	5980	8558	2551	7264	3313	9412	7811	7898	8038	7689	7958
140102	72941	7796	3308	6040	6311	4697	5936	191	2983	2635	3582	60	5447	6192	4110	1183	3740	8711	4926
140102	72942	8250	4559	2070	103	8240	5861	2169	5485	2882	7278	7938	2020	9824	9386	8367	6233	4974	2824
140102	72943	3689	1239	7333	2183	7753	4028	1955	8458	1689	9851	5778	8249	6178	8813	7655	9333	5488	9213
140102	72944	8974	553	3598	1229	1235	1752	9949	7126	5906	5873	1753	178	5945	4723	3707	700	7154	3936
140102	72945	1540	8900	1339	9364	3581	7073	4784	9141	4054	8769	352	536	8695	9125	3210	3979	9994	2622
140102	72946	1445	9743	1996	6577	9032	3628	6530	4649	3332	9032	9711	9944	3321	1366	8235	1044	8871	3619
140102	72947	7502	6583	7685	7878	5903	2474	2404	9911	895	9241	6361	2417	7820	9222	7831	5418	1129	9397
140102	72948	3186	4682	4417	3913	8371	4338	3189	2269	6661	4154	3474	7900	4700	5637	3057	7277	7171	4575
140102	72949	6766	9621	5928	4103	996	487	6110	5985	1832	5835	716	4686	3082	7272	7619	6491	9710	7328
140102	72950	2995	6657	1343	4004	9902	5144	405	3127	3883	732	2535	5953	5809	3023	2883	4022	3970	3441
140102	72951	3745	7827	3632	5780	6670	6561	7649	6415	7756	6072	3571	6606	7466	4724	6029	3849	4900	3394
140102	72952	5063	7665	5143	9969	1570	7598	1232	4900	3855	1317	651	9737	4476	7151	2624	1520	3237	958
140102	72953	6513	8083	4849	5840	8351	9495	7934	7784	4996	5770	8009	6543	164	8384	5673	230	8224	5995
140102	72954	6975	8263	3051	6080	3775	539	3485	8428	845	3957	1444	1401	4893	9907	525	6737	4431	8742
140102	72955	4498	642	8364	8980	8310	8862	6451	5157	5465	2959	6372	3885	7995	9298	7344	2262	823	7025
140102	72956	4375	721	9529	7197	1752	7049	9460	1670	9496	2060	9474	8638	6500	5082	2722	1902	5978	4109
140102	72957	73	8637	2049	1191	5151	4093	5077	6823	9620	3902	4510	5351	8502	9793	4664	1805	7541	3228
140102	72958	5501	2154	9642	9915	6644	3856	8756	4123	1155	5739	8037	5102	219	5623	7875	3420	775	4774
140102	72959	9439	3909	3861	5843	4353	8245	5905	5867	5751	2151	1159	9747	2630	3140	2216	8639	4666	7328
140102	72960	1507	8904	3932	9658	2697	6703	5733	2714	9819	6374	5444	986	7053	2170	8709	6851	2483	2063
140102	72961	5083	469	2539	4169	7031	1508	6306	4630	3271	1604	3200	2959	2379	219	5950	4297	767	3618
140102	72962	3297	4948	3183	2129	5370	822	2786	9683	3855	6638	5881	3829	8367	5885	5680	995	8435	2061
140102	72963	1380	8506	2585	3792	7450	5103	1465	4647	9147	3761	4078	7448	8332	8989	3800	4829	5865	9964
140102	72964	2583	4872	8010	607	8827	8051	4442	5644	3748	5125	6965	3876	533	9905	3769	7601	1677	5336
140102	72965	1738	2923	6805	1118	3623	4789	7747	7364	7871	862	9899	4523	8301	6214	8307	5931	2139	578
140102	72966	8730	5373	24	37	8331	5260	9348	1433	4200	5492	4050	9012	6769	3329	3639	9540	8000	8125
140102	72967	6641	6662	8578	8214	6714	1052	3291	1459	5820	736	8602	9989	9388	1304	5475	7794	2351	9756
140102	72968	6678	9317	1085	550	5713	9857	3956	2529	5746	4293	2689	9071	7416	3957	9183	2127	3313	3518
140102	72969	7641	5249	6854	2880	8317	7464	8779	8576	6736	3068	7469	7996	7243	4248	1846	8123	597	1933
140102	72970	3111	2582	5036	6407	4319	6192	6705	5120	1870	2147	19	3839	9996	1499	1682	7386	6736	3196
140102	72971	6329	5599	5961	1811	5761	3449	1745	6883	1150	4146	5870	9992	2073	6044	4940	8448	9650	9940
140102	72972	8339	2075	1431	52	9041	748	6008	4021	528	2211	7511	2153	5185	643	9693	3842	2509	4632
140102	72973	8955	8747	1435	4293	5874	4048	2969	8778	2157	4236	6652	5846	3379	8930	4687	2447	3934	7809
140102	72974	4671	6940	9956	5639	8237	3462	1876	4675	414	303	5670	240	8000	601	5842	7361	2243	2219
140102	72975	1157	9771	3423	5203	1537	7731	1032	9631	4620	7234	5505	526	4727	8534	9061	483	2027	7456
140102	72976	454	3264	3843	9986	95	4672	470	4670	325	2712	5505	8229	1160	4022	6420	757	2503	5826
140102	72977	4969	8086	9481	2565	5261	5938	5067	233	2584	6582	2563	5328	2668	5222	3166	7710	3592	8066
140102	72978	5743	1287	1263	8701	9958	2879	5051	2677	3286	3501	8913	5284	4483	3898	4580	4745	6898	5347
140102	72979	3489	7536	9240	7025	1932	8913	9443	7085	9879	1883	3771	9056	8938	4789	8343	3809	6095	929
140102	72980	1175	6274	611	5794	2209	5590	6620	8210	6366	9883	7352	9135	8321	5221	6107	9533	7605	3914
140102	72981	2247	6399	1735	9069	620	6302	1022	1654	9670	5370	3273	4838	9130	2630	2560	2930	3292	3912
140102	72982	972	7549	8174	1804	6989	6951	7714	8287	8913	6470	2555	5946	8276	7574	8122	8418	5672	3352
140102	72983	4129	3675	7894	6751	7769	675	6849	9008	6550	2995	6942	7057	7508	2448	3486	1328	8271	8880
140102	72984	3257	7659	2998	6535	4171	2517	900	5068	709	1330	1449	1344	4654	1330	9957	6567	5543	4855
140102	72985	649	8727	7854	3023	7456	7161	4827	1378	7844	550	8916	464	9027	4625	3435	3137	783	225
140102	72986	5053	4990	7061	511	167	2597	9218	350	5425	3834	3977	2648	3709	1628	5948	9992	3137	3432
140102	72987	130	5660	2675	8944	4796	9174	3978	5464	8160	1827	2117	1948	4071	5112	7701	9776	7312	4662
140102	72988	4114	9666	8278	85	5756	3659	3243	3396	3211	4959	9706	8999	9109	8630	4933	6590	4672	1256
140102	72989	4574	879	9946	9380	1931	4265	6165	9935	7393	3024	5342	4320	4842	6449	8152	2848	509	637
140102	72990	1116	4077	7339	9917	7996	7197	2972	2129	6386	7420	6523	2345	3850	8796	1316	3763	1994	3579
140102	72991	9066	3202	271	2666	3773	3742	7977	4209	2893	2470	8992	2168	3282	7892	5761	8209	175	8477
140102	72992	5162	2461	8113	6003	8081	9250	5926	7602	7915	7658	3627	74	4117	1504	1190	5784	8200	3370
140102	72993	2737	9150	3791	6123	6840	4842	828	7135	634	6253	1033	742	9091	4790	4435	3510	1180	8434
140102	72994	8990	6214	1275	4172	33	2381	5898	7159	5626	467	7257	1331	5877	6965	3831	5977	430	5990
140102	72995	9902	6264	3504	2157	1782	1887	9086	3404	9437	2321	5452	1064	7345	562	254	1786	2135	5762
140102	72996	485	8892	8609	8273	7578	9950	9654	4876	3450	3483	3829	3000	5644	1990	5040	3645	7970	3663
140102	72997	7898	577	2461	6430	5385	5916	4800	2077	2063	8434	1451	7600	2021	6345	2477	5228	8012	908
140102	72998	6281	1054	4377	4333	1034	9264	7227	3367	4069	7602	2371	1456	6299	8330	7951	5422	9054	9221
140102	72999	9056	8325	8467	6228	497	7496	3913	386	6790	6362	443	9145	232	3163	7218	2580	8082	5701
140102	73000	3754	9338	4460	9917	1836	5036	9397	5466	3357	9734	6418	3997	6927	6457	4772	78	7584	8053
140102	73001	1421	694	110	668	529	9613	6306	6258	2983	3314	9725	3505	912	1561	8916	9973	9277	3683
140102	73002	9323	2354	4970	3392	2504	8279	6239	8997	667	5375	644	390	1429	6106	2270	2521	202	5581
140102	73003	4869	5639	1695	9743	226	546	2776	4416	792	6246	1633	1619	7678	2252	4984	9914	6708	1469
140102	73004	2743	4666	5040	4593	6307	2954	1236	9321	6256	4365	2874	5440	6772	9639	2799	6123	5073	8809
140102	73005	7024	5384	7931	8663	4530	9812	9319	1004	7732	6782	8035	6694	901	3996	3326	2185	834	1970
140102	73006	5750	9450	4042	210	8622	1931	6181	8751	3527	8446	9218	8843	8679	2062	7860	1648	1599	2994
140102	73007	1523	586	9139	3691	9482	3311	566	5686	8266	397	6657	1695	4393	2543	6141	9870	8843	1739
140102	73008	5769	7992	8687	7193	3343	9510	8472	4649	6330	3486	5789	3361	8837	4195	8521	3593	2530	7331
140102	73009	3002	8654	8869	7692	170	7454	7946	2921	2560	7100	8021	2550	8531	6210	7273	8761	3559	753
140102	73010	1495	3846	626	3053	1865	1930	1153	7917	7492	2677	254	8091	820	1179	5525	8641	8366	3902
140102	73011	1312	5469	3774	3177	3390	7188	1548	6583	5503	7489	3795	3260	6105	826	4589	2026	665	7469
140102	73012	3805	4543	9483	9866	5061	3320	3226	6391	6132	3194	5018	3369	2205	5493	3014	5857	7443	3253
140102	73013	5836	5420	5079	7065	5229	8671	3616	1963	3075	7873	3514	5283	3403	8087	1009	1176	1661	8925
140102	73014	6763	8288	4076	7470	1974	1331	6306	5304	7504	9075	3883	3890	2430	9801	3458	8019	320	7294
140102	73015	7148	2320	9062	1987	6919	8901	894	2893	331	8238	273	8000	2227	3356	4679	5208	6558	3010
140102	73016	2521	4053	3952	1909	3621	3000	3918	9697	6775	1489	2315	4312	1930	4295	2819	8388	3580	9121
140102	73017	7891	6304	3504	8753	3363	4001	6055	6676	7656	1313	4995	1793	9895	9048	2478	7537	4867	1857
140102	73018	9158	3307	3165	5390	6575	8993	9627	723	1511	5825	5755	8099	7029	9182	6893	3110	2683	7311
140102	73019	4448	6992	1681	877	6776	1979	3180	4495	8927	113	5197	7262	5457	9878	1378	8497	7621	6345
140102	73020	9542	9414	5194	6101	1635	4938	7384	8089	7841	3242	9476	3935	7001	7891	7096	7170	5249	3003
140102	73021	9732	9346	3971	9502	1418	9252	6549	2800	720	4515	1358	2420	9149	5161	1	7896	7921	1064
140102	73022	9071	5516	3753	164	2015	1519	2936	3216	2931	2421	6237	7471	1575	9509	6683	100	3899	7462
140102	73023	9001	3952	2901	3566	8734	8508	2090	389	8536	8268	6273	1231	4889	4399	739	2220	5437	7722
140102	73024	3038	5274	6294	2638	5183	2814	2074	6593	7081	9586	5975	615	5753	748	9004	6297	9407	1249
140102	73025	2688	8314	5950	5352	3229	1475	7938	1533	9366	5506	8240	4606	9251	507	2682	4918	1810	9538
140102	73026	7056	4811	6338	131	7204	2205	5617	381	5006	5006	9923	2406	5967	5873	4866	7918	2212	870
140102	73027	4269	8218	258	9642	8879	2264	2635	8813	5026	4972	1624	6347	2493	449	1262	9296	6307	5575
140102	73028	2583	7259	3092	5119	3520	6717	1093	8794	190	4969	5873	9585	961	8538	7215	2066	9950	1491
140102	73029	5356	399	5735	2369	4225	241	3471	4442	2856	1109	8458	8384	6576	4721	5310	3989	7571	7348
140102	73030	8125	4819	2858	8378	5610	923	2582	8119	9843	9521	8222	968	2807	2331	325	5475	3110	2958
140102	73031	1605	9865	2443	747	5028	2776	447	1787	6487	4380	1730	6067	2765	1733	3353	9267	2709	7936
140102	73032	5425	2674	880	3885	7067	2582	7996	1876	4927	9017	5012	461	9741	5575	1430	729	4895	3420
140102	73033	7693	5083	7019	9530	8437	1057	7712	6066	4442	7470	8439	9835	3629	3481	7063	3567	487	2581
140102	73034	7171	306	6561	924	9656	4369	9090	4962	5639	8123	5739	3470	6419	8331	7788	4284	8258	4028
140102	73035	6111	155	2728	9204	9771	3914	2175	703	475	2387	8907	1987	9927	2007	1972	8754	3837	7222
140102	73036	1347	8583	6897	1157	9823	1333	9665	7329	1853	9015	7458	691	2411	8886	3853	8920	8583	2797
140102	73037	3566	2902	1452	9849	1276	1494	3839	185	2421	5855	882	9604	6366	1255	7349	5796	7435	9857
140102	73038	6946	592	873	2132	2789	7510	4366	6029	7411	8356	6171	5558	7995	832	379	3186	1976	6408
140102	73039	8185	5061	4942	4561	3284	8696	2153	1788	4760	227	4430	4970	5722	5447	2545	1424	4631	1922
140102	73040	5450	5877	2015	8833	5015	3911	7877	3038	4659	326	3475	1634	103	5472	666	5467	4877	4968
140102	73041	599	6731	9961	3164	7660	3085	698	5291	502	2243	7490	62	6058	7628	1315	5916	1662	8889
140102	73042	2342	2546	264	3591	6136	9026	834	1034	5968	5173	7998	2151	1246	991	705	9231	3197	6050
140102	73043	1530	7291	303	5084	8646	5270	6229	6471	1238	8823	6977	2239	7733	2592	150	5216	5246	5080
140102	73044	5202	3660	5464	3681	4684	1541	6105	8282	1417	8122	8054	6034	6940	2482	2629	5728	5190	7188
140102	73045	3821	4845	6336	879	806	3865	5999	561	3969	4189	4612	5130	6910	932	5087	1625	8755	5799
140102	73046	5004	6447	5039	3449	4917	9878	8543	1827	6548	5631	6293	6512	3883	70	6260	4504	110	6761
140102	73047	5359	1935	7855	5366	3420	3084	3984	1346	1661	1054	558	6029	7780	7091	726	3174	9357	6635
140102	73048	4767	2127	1457	5409	6023	6265	4575	6077	1794	7123	3260	8353	8366	2797	215	9069	3036	6705
140102	73049	8999	1729	1277	9038	3929	909	1191	8172	9179	7401	7484	5598	6473	8180	463	6147	5120	4470
140102	73050	4668	5530	3239	3315	6269	4518	966	163	8504	6371	6306	3594	2277	7014	8473	9209	7653	127
140102	73051	6153	4019	1548	2288	6224	5828	9421	9662	3874	8454	8595	1733	9701	5847	919	1973	7724	7137
140102	73052	9358	7836	5542	893	26	4228	7623	5168	9463	8299	3360	1920	1440	9858	9869	270	2044	4903
140102	73053	9526	5252	7280	8668	9927	1956	4832	1509	8800	6890	3194	2193	1434	113	2488	5846	1996	3590
140102	73054	2113	7865	71	8189	4652	7762	7603	4284	9915	3677	9485	9027	5600	7380	7265	4735	5626	718
140102	73055	9961	761	7855	6254	3187	1380	3524	7350	23	2945	335	8958	2759	6110	339	1198	7792	2798
140102	73056	7326	8994	84	213	2669	8778	7767	8016	1189	6931	6070	4073	8327	5710	8952	8781	2255	5466
140102	73057	6220	9322	9131	3595	8868	2638	4492	2632	4148	2890	7794	7758	6151	9188	9812	7329	9415	99
140102	73058	4624	260	9412	2122	9911	3146	4011	169	7264	6210	805	7077	1248	3621	3855	1428	4749	1059
140102	73059	4601	8022	3903	4274	25	8208	5602	2356	5348	9361	1004	362	2103	9506	4235	7160	348	4003
140102	73060	330	927	3829	205	8180	7021	7539	9081	2598	2199	3136	2636	6476	6329	6834	6118	7936	240
140102	73061	8861	2428	9459	9955	863	5092	8165	155	3542	8423	5534	7863	310	7681	7995	7285	6672	4181
140102	73062	8623	2626	3158	6196	6752	9641	6010	5650	2989	3958	9320	5982	8302	1951	3411	4544	8466	4893
140102	73063	9630	2752	7508	9173	6104	5740	1864	8162	9414	8617	5161	8291	5188	6484	2759	8764	1511	1892
140102	73064	1203	3717	4835	4998	5094	7008	1658	4317	2406	4741	3128	7281	4121	3776	2307	6603	3138	4965
140102	73065	5752	3124	144	8332	3772	4879	206	5356	932	6836	2575	5035	1705	4531	583	3776	716	7589
140102	73066	2595	8386	1211	1578	6534	5410	3279	3082	7636	1589	2247	3328	1472	6578	2853	7340	205	683
140102	73067	8649	9625	902	5856	8300	6744	7905	4936	4752	8679	9830	810	4066	8520	2830	3833	4589	7908
140102	73068	2101	8204	7978	1575	9380	2941	2296	335	7812	21	904	3795	5634	7906	8239	9514	504	3764
